empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,attrition_rate
12686,0.1,0.96,7,255,4,0,1,0,marketing,2,0.56,0.104166667
12687,0.09,0.92,7,254,4,0,1,0,sales,2,0.536666667,0.097826087
12688,0.09,0.82,6,257,4,0,1,0,accounting,2,0.41,0.109756098
12689,0.87,1,4,228,5,0,1,0,support,2,0.266666667,0.87
12690,0.36,0.49,2,145,3,0,1,0,technical,2,0.108888889,0.734693878
12691,0.42,0.75,3,218,4,0,1,0,management,2,0.1875,0.56
12692,0.84,0.86,5,268,5,0,1,0,marketing,2,0.286666667,0.976744186
12693,0.1,0.83,6,278,4,0,1,0,marketing,2,0.415,0.120481928
12694,0.78,0.71,3,249,5,0,1,0,marketing,2,0.142,1.098591549
12695,0.35,0.99,3,236,4,0,1,0,sales,2,0.2475,0.353535354
12696,0.1,0.81,7,291,4,0,1,0,sales,0,1.4175,0.12345679
12697,0.11,0.8,6,306,4,0,1,0,sales,1,0.6,0.1375
12698,0.43,0.48,2,135,3,0,1,0,sales,2,0.106666667,0.895833333
12699,0.38,0.45,2,156,3,0,1,0,sales,2,0.1,0.844444444
12700,0.46,0.54,2,143,3,0,1,0,sales,2,0.12,0.851851852
12701,0.89,0.82,4,243,5,0,1,0,sales,2,0.218666667,1.085365854
12702,0.45,0.5,2,147,3,0,1,0,sales,1,0.166666667,0.9
12703,0.44,0.53,2,159,3,0,1,0,sales,1,0.176666667,0.830188679
12704,0.74,0.54,5,216,3,0,1,0,sales,1,0.45,1.37037037
12705,0.45,0.54,2,152,3,0,1,0,sales,1,0.18,0.833333333
12706,0.79,0.93,4,226,5,0,1,0,sales,1,0.372,0.849462366
12707,0.79,0.91,5,271,5,0,1,0,sales,1,0.455,0.868131868
12708,0.11,0.87,6,255,4,0,1,0,sales,1,0.6525,0.126436782
12709,0.42,0.48,2,140,3,0,1,0,sales,1,0.16,0.875
12710,0.64,0.9,6,252,2,0,1,0,sales,1,1.35,0.711111111
12711,0.4,0.55,2,159,3,0,1,0,sales,1,0.183333333,0.727272727
12712,0.84,0.98,5,270,5,0,1,0,sales,1,0.49,0.857142857
12713,0.73,0.92,5,232,5,0,1,0,sales,1,0.46,0.793478261
12714,0.4,0.51,2,144,3,0,1,0,accounting,1,0.17,0.784313725
12715,0.36,0.45,2,127,3,0,1,0,accounting,1,0.15,0.8
12716,0.43,0.47,2,131,3,0,1,0,accounting,1,0.156666667,0.914893617
12717,0.11,0.78,6,243,4,0,1,0,hr,1,0.585,0.141025641
12718,0.91,1,5,244,6,0,1,0,hr,1,0.416666667,0.91
12719,0.8,1,5,260,5,0,1,0,hr,1,0.5,0.8
12720,0.42,0.49,2,139,3,0,1,0,hr,1,0.163333333,0.857142857
12721,0.31,0.87,4,184,3,0,1,0,technical,1,0.58,0.356321839
12722,0.44,0.47,2,130,3,0,1,0,technical,1,0.156666667,0.936170213
12723,0.38,0.54,2,135,3,0,1,0,technical,2,0.12,0.703703704
12724,0.45,0.56,2,146,3,0,1,0,technical,2,0.124444444,0.803571429
12725,0.43,0.46,2,149,3,0,1,0,technical,2,0.102222222,0.934782609
12726,0.45,0.46,2,153,3,1,1,0,technical,2,0.102222222,0.97826087
12727,0.43,0.57,2,160,3,0,1,0,technical,2,0.126666667,0.754385965
12728,0.43,0.49,2,160,3,0,1,0,technical,2,0.108888889,0.87755102
12729,0.09,0.83,6,282,4,0,1,0,technical,2,0.415,0.108433735
12730,0.43,0.47,2,128,3,0,1,0,technical,2,0.104444444,0.914893617
12731,0.79,0.94,4,232,5,0,1,0,technical,2,0.250666667,0.840425532
12732,0.85,0.58,3,226,2,0,1,0,support,2,0.29,1.465517241
12733,0.38,0.45,2,129,3,0,1,0,support,2,0.1,0.844444444
12734,0.11,0.92,7,255,4,0,1,0,support,2,0.536666667,0.119565217
12735,0.83,0.99,5,258,5,0,1,0,support,0,0.99,0.838383838
12736,0.81,0.91,4,229,5,0,1,0,support,1,0.364,0.89010989
12737,0.42,0.56,2,143,3,0,1,0,support,2,0.124444444,0.75
12738,0.11,0.87,6,257,4,0,1,0,support,2,0.435,0.126436782
12739,0.11,0.85,7,275,4,0,1,0,support,2,0.495833333,0.129411765
12740,0.1,0.89,7,291,4,0,1,0,support,2,0.519166667,0.112359551
12741,0.5,0.54,5,153,4,0,1,0,support,1,0.3375,0.925925926
12742,0.44,0.49,2,154,3,0,1,0,support,1,0.163333333,0.897959184
12743,0.11,0.9,6,301,4,0,1,0,technical,1,0.675,0.122222222
12744,0.39,0.52,2,134,3,0,1,0,technical,1,0.173333333,0.75
12745,0.11,0.78,6,245,4,0,1,0,technical,1,0.585,0.141025641
12746,0.36,0.5,2,132,3,0,1,0,management,1,0.166666667,0.72
12747,0.43,0.51,2,130,3,0,1,0,IT,1,0.17,0.843137255
12748,0.4,0.5,2,127,3,0,1,0,IT,1,0.166666667,0.8
12749,0.86,0.84,4,246,6,0,1,0,IT,1,0.28,1.023809524
12750,0.38,0.49,2,145,3,0,1,0,IT,1,0.163333333,0.775510204
12751,0.46,0.45,2,138,3,0,1,1,IT,1,0.15,1.022222222
12752,0.37,0.57,2,129,3,0,1,0,product_mng,1,0.19,0.649122807
12753,0.43,0.52,2,150,3,0,1,0,product_mng,1,0.173333333,0.826923077
12754,0.66,0.93,5,253,5,0,1,0,product_mng,1,0.465,0.709677419
12755,0.37,0.48,2,160,3,0,1,0,product_mng,1,0.16,0.770833333
12756,0.77,0.92,5,235,5,0,1,0,IT,1,0.46,0.836956522
12757,0.38,0.55,2,151,3,0,1,0,sales,1,0.183333333,0.690909091
12758,0.39,0.54,2,127,3,0,1,0,sales,1,0.18,0.722222222
12759,0.41,0.55,2,151,3,0,1,0,sales,1,0.183333333,0.745454545
12760,0.1,0.9,7,290,4,0,1,0,sales,1,0.7875,0.111111111
12761,0.09,0.93,6,249,4,0,1,0,sales,1,0.6975,0.096774194
12762,0.41,0.47,2,131,3,0,1,0,marketing,2,0.104444444,0.872340426
12763,0.39,0.46,2,159,3,0,1,0,sales,2,0.102222222,0.847826087
12764,0.83,0.99,4,223,5,0,1,0,accounting,2,0.264,0.838383838
12765,0.09,0.87,3,214,2,0,1,0,support,2,0.435,0.103448276
12766,0.75,0.81,5,227,5,0,1,0,technical,2,0.27,0.925925926
12767,0.44,0.54,2,127,3,0,1,0,management,2,0.12,0.814814815
12768,0.1,0.84,6,293,5,0,1,0,marketing,2,0.336,0.119047619
12769,0.42,0.46,2,141,3,0,1,0,marketing,2,0.102222222,0.913043478
12770,0.1,0.83,6,300,4,0,1,0,marketing,2,0.415,0.120481928
12771,0.1,0.86,6,309,4,0,1,0,sales,2,0.43,0.11627907
12772,0.31,0.77,4,149,3,0,1,0,sales,2,0.342222222,0.402597403
12773,0.42,0.54,2,159,3,0,1,0,sales,2,0.12,0.777777778
12774,0.38,0.5,2,152,3,0,1,0,sales,0,0.333333333,0.76
12775,0.39,0.57,2,158,3,0,1,0,sales,1,0.19,0.684210526
12776,0.1,0.97,6,254,5,0,1,0,sales,2,0.388,0.103092784
12777,0.11,0.93,6,294,4,0,1,0,sales,2,0.465,0.11827957
12778,0.1,0.92,7,269,4,0,1,0,sales,2,0.536666667,0.108695652
12779,0.11,0.9,7,247,4,0,1,0,sales,2,0.525,0.122222222
12780,0.44,0.65,3,271,4,0,1,0,sales,1,0.24375,0.676923077
12781,0.91,0.96,4,232,5,0,1,0,sales,1,0.384,0.947916667
12782,0.72,1,4,245,5,0,1,0,sales,1,0.4,0.72
12783,0.66,0.66,3,225,3,0,0,0,technical,1,0.33,1
12784,0.2,0.69,6,236,4,0,0,0,technical,1,0.5175,0.289855072
12785,0.97,0.78,3,268,3,1,0,0,technical,1,0.39,1.243589744
12786,0.59,0.73,2,230,3,0,0,0,technical,1,0.243333333,0.808219178
12787,0.88,0.6,4,162,2,0,0,0,technical,1,0.6,1.466666667
12788,0.16,0.73,4,197,2,0,0,0,technical,1,0.73,0.219178082
12789,0.61,0.96,3,247,3,0,0,0,support,1,0.48,0.635416667
12790,0.52,0.79,4,234,3,0,0,0,support,1,0.526666667,0.658227848
12791,0.82,0.49,4,276,4,0,0,0,support,1,0.245,1.673469388
12792,0.75,0.94,5,217,2,0,0,0,support,2,0.783333333,0.79787234
12793,0.62,0.5,4,156,2,0,0,0,support,2,0.333333333,1.24
12794,0.91,0.88,3,189,2,0,0,0,support,2,0.44,1.034090909
12795,0.61,0.98,2,238,4,0,0,0,support,2,0.163333333,0.62244898
12796,0.79,0.77,3,201,6,1,0,0,support,2,0.128333333,1.025974026
12797,0.9,0.93,4,263,3,1,0,0,support,2,0.413333333,0.967741935
12798,0.75,0.83,3,146,3,0,0,0,support,2,0.276666667,0.903614458
12799,0.81,0.64,4,213,3,0,0,0,support,2,0.284444444,1.265625
12800,0.59,0.88,3,159,2,0,0,0,technical,2,0.44,0.670454545
12801,0.56,0.83,3,236,3,1,0,0,technical,2,0.276666667,0.674698795
12802,0.98,0.79,5,257,4,0,0,0,technical,2,0.329166667,1.240506329
12803,0.59,0.72,4,168,4,0,0,0,management,2,0.24,0.819444444
12804,0.61,0.67,4,151,3,0,0,0,IT,0,0.893333333,0.910447761
12805,0.78,0.7,4,139,3,0,0,0,IT,1,0.466666667,1.114285714
12806,0.55,0.93,5,196,3,0,0,0,IT,2,0.516666667,0.591397849
12807,0.2,0.97,4,237,5,0,0,0,IT,2,0.258666667,0.206185567
12808,0.79,0.44,2,236,3,0,0,0,IT,2,0.097777778,1.795454545
12809,0.52,0.98,4,265,3,0,0,0,product_mng,2,0.435555556,0.530612245
12810,0.97,0.52,4,207,3,0,0,0,product_mng,1,0.346666667,1.865384615
12811,0.63,0.94,4,219,3,0,0,0,product_mng,1,0.626666667,0.670212766
12812,0.85,0.99,3,208,2,0,0,0,product_mng,1,0.7425,0.858585859
12813,0.59,0.74,3,240,3,0,0,0,IT,1,0.37,0.797297297
12814,0.64,0.6,3,135,3,0,0,0,RandD,1,0.3,1.066666667
12815,0.8,0.67,3,236,3,1,0,0,RandD,1,0.335,1.194029851
12816,0.61,0.75,3,140,3,0,0,0,RandD,1,0.375,0.813333333
12817,0.87,0.61,3,162,2,0,0,0,RandD,1,0.4575,1.426229508
12818,0.75,0.59,3,117,3,1,0,0,RandD,2,0.196666667,1.271186441
12819,0.96,0.51,4,225,3,0,0,0,marketing,2,0.226666667,1.882352941
12820,0.75,0.92,3,211,3,0,0,0,sales,2,0.306666667,0.815217391
12821,0.19,0.58,4,173,5,0,0,0,accounting,2,0.154666667,0.327586207
12822,0.52,0.97,4,170,3,0,0,0,support,2,0.431111111,0.536082474
12823,0.6,0.6,3,242,3,0,0,0,technical,2,0.2,1
12824,0.9,0.81,4,175,3,0,0,0,management,2,0.36,1.111111111
12825,0.89,0.92,3,195,2,0,0,0,marketing,2,0.46,0.967391304
12826,0.54,0.93,4,184,2,1,0,0,marketing,2,0.62,0.580645161
12827,0.99,0.55,3,170,3,0,0,0,marketing,2,0.183333333,1.8
12828,0.66,0.56,4,185,3,0,0,0,sales,2,0.248888889,1.178571429
12829,0.92,0.64,4,259,2,0,0,0,sales,2,0.426666667,1.4375
12830,0.19,0.72,4,102,3,0,0,0,sales,2,0.32,0.263888889
12831,0.39,0.37,5,156,4,0,0,0,sales,2,0.154166667,1.054054054
12832,0.41,0.68,3,191,4,0,0,0,sales,2,0.17,0.602941176
12833,0.6,0.49,3,239,2,0,0,0,sales,2,0.245,1.224489796
12834,0.95,0.54,4,235,4,0,0,0,sales,2,0.18,1.759259259
12835,0.51,0.87,2,130,4,0,0,0,sales,2,0.145,0.586206897
12836,0.54,0.74,2,166,3,0,0,0,sales,2,0.164444444,0.72972973
12837,0.16,0.54,5,206,5,0,0,0,sales,2,0.18,0.296296296
12838,0.98,0.77,3,191,2,0,0,0,sales,2,0.385,1.272727273
12839,0.65,0.75,3,214,3,0,0,0,sales,2,0.25,0.866666667
12840,0.38,0.5,3,196,3,0,0,0,sales,2,0.166666667,0.76
12841,0.95,0.71,4,151,4,0,0,0,sales,2,0.236666667,1.338028169
12842,0.6,0.62,5,165,2,0,0,0,sales,2,0.516666667,0.967741935
12843,0.78,0.91,3,177,2,0,0,0,sales,0,1.365,0.857142857
12844,0.19,0.63,6,241,6,0,0,0,sales,0,0.63,0.301587302
12845,0.56,0.99,4,230,3,0,0,0,sales,0,1.32,0.565656566
12846,0.21,0.71,4,270,2,0,0,0,sales,0,1.42,0.295774648
12847,0.83,0.71,3,234,4,0,0,0,accounting,0,0.5325,1.169014085
12848,0.5,0.64,3,257,2,1,0,0,accounting,0,0.96,0.78125
12849,0.74,0.87,5,264,3,0,0,0,accounting,0,1.45,0.850574713
12850,0.75,0.83,4,133,4,0,0,0,hr,0,0.83,0.903614458
12851,0.85,0.66,4,155,4,0,0,0,hr,0,0.66,1.287878788
12852,0.93,0.59,3,202,2,0,0,0,hr,0,0.885,1.576271186
12853,0.76,0.7,3,136,2,0,0,0,hr,0,1.05,1.085714286
12854,0.91,0.78,3,269,3,1,0,0,technical,0,0.78,1.166666667
12855,0.22,0.54,6,169,4,0,0,0,technical,1,0.405,0.407407407
12856,0.78,0.52,5,192,3,1,0,0,technical,1,0.433333333,1.5
12857,0.53,0.8,4,241,3,1,0,0,technical,1,0.533333333,0.6625
12858,0.58,0.69,4,165,3,0,0,0,technical,1,0.46,0.84057971
12859,0.99,0.81,3,183,2,0,0,0,technical,1,0.6075,1.222222222
12860,0.62,0.64,4,163,3,0,0,0,technical,1,0.426666667,0.96875
12861,0.59,0.69,3,162,3,0,0,0,technical,1,0.345,0.855072464
12862,0.13,0.76,5,219,4,0,0,0,technical,1,0.475,0.171052632
12863,0.19,0.63,4,278,6,0,0,0,technical,1,0.21,0.301587302
12864,0.94,0.99,2,273,4,0,0,0,technical,1,0.2475,0.949494949
12865,0.53,0.96,4,272,2,0,0,0,support,1,0.96,0.552083333
12866,0.96,0.85,5,168,2,0,0,0,support,1,1.0625,1.129411765
12867,0.62,0.87,4,221,3,1,0,0,support,1,0.58,0.712643678
12868,0.81,0.86,4,213,3,0,0,0,support,1,0.573333333,0.941860465
12869,0.63,0.78,4,275,3,0,0,0,support,1,0.52,0.807692308
12870,0.92,0.68,5,177,4,0,0,0,support,2,0.283333333,1.352941176
12871,0.83,0.74,4,249,2,0,0,0,support,2,0.493333333,1.121621622
12872,0.49,0.37,5,246,3,0,0,0,support,2,0.205555556,1.324324324
12873,0.8,0.66,4,223,3,0,0,0,support,2,0.293333333,1.212121212
12874,0.54,0.76,4,244,2,0,0,0,support,2,0.506666667,0.710526316
12875,0.37,0.72,3,169,2,1,0,0,support,2,0.36,0.513888889
12876,0.93,0.56,5,140,3,0,0,0,technical,2,0.311111111,1.660714286
12877,0.88,0.99,5,253,2,0,0,0,technical,2,0.825,0.888888889
12878,0.79,0.87,3,194,2,0,0,0,technical,2,0.435,0.908045977
12879,0.65,0.88,4,173,3,0,0,0,management,2,0.391111111,0.738636364
12880,0.72,0.7,4,172,3,0,0,0,IT,2,0.311111111,1.028571429
12881,0.58,0.49,3,167,3,0,0,0,IT,2,0.163333333,1.183673469
12882,0.37,0.51,2,153,3,0,0,0,IT,0,0.34,0.725490196
12883,0.87,0.97,4,243,3,0,0,0,IT,0,1.293333333,0.896907216
12884,0.63,0.72,6,163,4,0,0,0,IT,0,1.08,0.875
12885,0.72,0.79,3,221,3,0,0,0,product_mng,0,0.79,0.911392405
12886,0.36,0.55,3,191,3,0,0,0,product_mng,0,0.55,0.654545455
12887,0.96,0.7,4,272,3,0,0,0,product_mng,0,0.933333333,1.371428571
12888,0.52,0.37,2,118,2,0,0,0,product_mng,0,0.37,1.405405405
12889,0.16,0.83,5,173,4,0,0,0,IT,0,1.0375,0.192771084
12890,0.63,0.55,4,200,3,1,0,0,RandD,1,0.366666667,1.145454545
12891,0.92,0.76,5,132,3,1,0,0,RandD,1,0.633333333,1.210526316
12892,0.82,0.49,4,180,2,0,0,0,RandD,1,0.49,1.673469388
12893,0.18,0.54,4,145,5,0,0,0,RandD,1,0.216,0.333333333
12894,0.73,0.48,4,139,2,0,0,0,RandD,1,0.48,1.520833333
12895,0.44,0.61,5,230,6,0,0,0,marketing,1,0.254166667,0.721311475
12896,0.73,0.62,4,247,4,0,0,0,sales,1,0.31,1.177419355
12897,0.62,0.95,4,140,2,0,0,0,accounting,1,0.95,0.652631579
12898,0.94,0.8,4,266,3,1,0,0,support,2,0.355555556,1.175
12899,0.76,0.74,4,261,3,0,0,0,technical,2,0.328888889,1.027027027
12900,0.89,0.49,4,275,3,0,0,0,management,2,0.217777778,1.816326531
12901,0.9,0.88,5,254,2,0,0,0,marketing,2,0.733333333,1.022727273
12902,1,0.93,5,231,2,0,0,0,marketing,2,0.775,1.075268817
12903,0.71,0.9,3,138,3,0,0,0,marketing,2,0.3,0.788888889
12904,0.73,0.97,4,163,3,0,0,0,sales,2,0.431111111,0.75257732
12905,0.97,0.9,5,262,3,0,0,0,sales,2,0.5,1.077777778
12906,0.6,0.59,4,201,3,0,0,0,sales,2,0.262222222,1.016949153
12907,0.82,0.67,3,229,3,0,0,0,sales,2,0.223333333,1.223880597
12908,0.95,0.48,4,228,2,0,0,0,sales,2,0.32,1.979166667
12909,0.88,0.65,5,228,3,0,0,0,sales,2,0.361111111,1.353846154
12910,0.79,0.49,3,273,3,0,0,0,sales,2,0.163333333,1.612244898
12911,0.52,0.96,4,171,2,0,0,0,sales,2,0.64,0.541666667
12912,0.22,0.61,3,148,5,0,0,0,sales,2,0.122,0.360655738
12913,0.59,0.96,5,211,3,0,0,0,sales,2,0.533333333,0.614583333
12914,0.84,0.64,2,211,3,0,0,0,sales,2,0.142222222,1.3125
12915,0.54,0.41,3,175,3,0,0,0,sales,2,0.136666667,1.317073171
12916,1,0.86,4,245,4,0,0,0,sales,2,0.286666667,1.162790698
12917,0.93,0.59,3,273,2,1,0,0,sales,2,0.295,1.576271186
12918,0.96,0.55,3,225,4,1,0,0,sales,2,0.1375,1.745454545
12919,0.56,0.41,5,152,3,0,0,0,sales,2,0.227777778,1.365853659
12920,0.49,0.66,5,194,3,0,0,0,sales,2,0.366666667,0.742424242
12921,0.89,0.51,4,185,3,1,0,0,sales,0,0.68,1.745098039
12922,0.57,0.91,3,193,2,0,0,0,sales,1,0.6825,0.626373626
12923,0.96,0.64,3,166,2,0,0,0,accounting,2,0.32,1.5
12924,0.65,0.89,5,223,3,1,0,0,accounting,2,0.494444444,0.730337079
12925,0.14,0.66,5,281,4,1,0,0,accounting,2,0.275,0.212121212
12926,0.64,0.49,3,241,3,0,0,0,hr,2,0.163333333,1.306122449
12927,0.98,0.91,3,165,2,1,0,0,hr,2,0.455,1.076923077
12928,0.71,0.59,4,143,2,0,0,0,hr,2,0.393333333,1.203389831
12929,0.96,0.49,5,137,3,0,0,0,hr,2,0.272222222,1.959183673
12930,0.9,0.57,4,185,3,1,0,0,technical,2,0.253333333,1.578947368
12931,0.52,0.96,3,271,3,1,0,0,technical,2,0.32,0.541666667
12932,0.78,0.98,4,207,2,1,0,0,technical,2,0.653333333,0.795918367
12933,0.62,0.69,4,184,3,0,0,0,technical,1,0.46,0.898550725
12934,0.6,0.8,4,253,2,0,0,0,technical,1,0.8,0.75
12935,0.82,0.62,3,152,6,0,0,0,technical,1,0.155,1.322580645
12936,0.52,0.55,3,225,2,0,0,0,technical,1,0.4125,0.945454545
12937,0.13,0.84,5,189,5,0,0,0,technical,1,0.42,0.154761905
12938,0.97,0.93,3,153,2,0,0,0,technical,1,0.6975,1.043010753
12939,0.63,0.9,4,245,3,0,0,0,technical,1,0.6,0.7
12940,0.68,0.78,5,233,3,0,0,0,technical,0,1.3,0.871794872
12941,0.74,0.83,4,210,3,0,0,0,support,1,0.553333333,0.891566265
12942,0.89,0.57,4,176,4,0,0,0,support,0,0.57,1.561403509
12943,0.28,0.95,5,191,3,0,0,0,support,0,1.583333333,0.294736842
12944,0.61,0.9,3,224,3,0,0,0,support,1,0.45,0.677777778
12945,0.67,0.49,3,185,3,0,0,0,support,1,0.245,1.367346939
12946,0.86,0.64,3,245,4,0,0,0,support,0,0.48,1.34375
12947,0.87,0.93,3,173,2,0,0,0,support,1,0.6975,0.935483871
12948,0.7,0.95,4,231,3,0,0,0,support,2,0.422222222,0.736842105
12949,0.68,0.84,3,270,3,0,0,0,support,0,0.84,0.80952381
12950,0.69,0.75,5,196,3,0,0,0,support,2,0.416666667,0.92
12951,0.97,0.83,3,238,2,0,0,0,support,2,0.415,1.168674699
12952,0.62,0.89,4,261,2,0,0,0,technical,2,0.593333333,0.696629213
12953,0.55,0.87,3,201,2,0,0,0,technical,2,0.435,0.632183908
12954,0.61,0.73,3,252,3,0,0,0,technical,0,0.73,0.835616438
12955,0.15,0.81,3,191,5,0,0,0,management,2,0.162,0.185185185
12956,0.84,0.86,3,199,3,0,0,0,IT,2,0.286666667,0.976744186
12957,0.87,0.64,5,234,2,1,0,0,IT,2,0.533333333,1.359375
12958,0.93,0.86,4,192,4,0,0,0,IT,0,0.86,1.081395349
12959,0.14,0.73,6,237,5,0,0,0,IT,2,0.292,0.191780822
12960,0.96,0.7,3,207,3,0,0,0,IT,0,0.7,1.371428571
12961,0.41,0.63,2,145,2,0,0,0,product_mng,1,0.315,0.650793651
12962,0.84,0.96,6,155,5,0,0,0,product_mng,2,0.384,0.875
12963,0.94,0.69,5,145,2,0,0,0,product_mng,2,0.575,1.362318841
12964,0.6,0.86,6,247,6,0,0,0,product_mng,2,0.286666667,0.697674419
12965,0.7,0.73,4,182,3,0,0,0,IT,2,0.324444444,0.95890411
12966,0.29,0.91,4,183,4,0,0,0,RandD,1,0.455,0.318681319
12967,0.31,0.51,2,146,3,0,0,0,RandD,1,0.17,0.607843137
12968,0.73,0.99,3,241,3,0,0,0,RandD,1,0.495,0.737373737
12969,0.51,0.52,5,261,3,1,0,0,RandD,1,0.433333333,0.980769231
12970,0.58,0.77,4,140,3,0,0,0,RandD,1,0.513333333,0.753246753
12971,0.59,0.97,3,257,3,0,0,0,marketing,1,0.485,0.608247423
12972,0.95,0.9,3,186,2,0,0,0,marketing,1,0.675,1.055555556
12973,0.84,0.93,3,159,3,0,0,0,sales,1,0.465,0.903225806
12974,0.28,0.37,3,164,4,1,0,0,accounting,1,0.13875,0.756756757
12975,0.94,0.52,4,217,6,1,0,0,support,1,0.173333333,1.807692308
12976,0.49,0.59,4,137,4,0,0,0,technical,0,0.59,0.830508475
12977,0.72,0.5,4,164,2,1,0,0,management,1,0.5,1.44
12978,0.19,0.85,5,249,3,0,0,0,marketing,1,0.708333333,0.223529412
12979,0.83,0.95,3,264,2,0,0,0,marketing,1,0.7125,0.873684211
12980,0.79,0.92,4,208,2,1,0,0,marketing,1,0.92,0.858695652
12981,0.72,0.61,3,175,3,0,0,0,sales,0,0.61,1.180327869
12982,0.97,0.74,4,209,2,0,0,0,sales,1,0.74,1.310810811
12983,0.92,0.83,4,268,4,0,0,0,sales,1,0.415,1.108433735
12984,0.95,0.53,3,264,3,0,0,0,sales,1,0.265,1.79245283
12985,0.76,0.64,4,234,2,0,0,0,sales,0,1.28,1.1875
12986,0.24,0.62,5,199,4,0,0,0,sales,1,0.3875,0.387096774
12987,0.89,0.99,4,205,2,0,0,1,sales,2,0.66,0.898989899
12988,0.69,0.63,5,140,4,0,0,1,sales,0,0.7875,1.095238095
12989,0.92,0.98,3,257,3,0,0,1,sales,2,0.326666667,0.93877551
12990,0.79,0.61,4,227,2,0,0,1,sales,0,1.22,1.295081967
12991,0.87,0.94,4,189,3,0,0,1,sales,2,0.417777778,0.925531915
12992,0.89,0.88,5,241,2,1,0,0,sales,2,0.733333333,1.011363636
12993,0.75,0.77,5,199,4,0,0,0,sales,2,0.320833333,0.974025974
12994,0.78,0.6,4,206,3,0,0,0,sales,2,0.266666667,1.3
12995,0.13,0.62,5,268,3,0,0,0,sales,2,0.344444444,0.209677419
12996,0.94,0.86,3,221,3,1,0,0,sales,2,0.286666667,1.093023256
12997,0.94,0.88,4,262,2,0,0,0,sales,2,0.586666667,1.068181818
12998,0.67,0.6,5,253,6,0,0,0,sales,2,0.166666667,1.116666667
12999,0.6,0.73,5,241,3,0,0,0,sales,0,1.216666667,0.821917808
13000,0.62,0.94,4,252,4,0,0,0,accounting,1,0.47,0.659574468
13001,0.38,0.52,2,171,3,0,0,0,accounting,2,0.115555556,0.730769231
13002,0.8,0.77,4,194,3,0,0,0,accounting,2,0.342222222,1.038961039
13003,0.61,0.42,3,104,2,0,0,0,hr,2,0.21,1.452380952
13004,0.61,0.56,4,176,3,0,0,0,hr,2,0.248888889,1.089285714
13005,0.66,0.8,4,192,3,0,0,0,hr,2,0.355555556,0.825
13006,0.56,0.74,3,154,2,0,0,0,hr,2,0.37,0.756756757
13007,1,0.55,4,186,4,1,0,0,technical,2,0.183333333,1.818181818
13008,0.73,0.86,3,200,4,0,0,0,technical,2,0.215,0.848837209
13009,0.6,0.66,4,132,4,0,0,0,technical,2,0.22,0.909090909
13010,0.78,0.59,5,236,3,0,0,0,technical,0,0.983333333,1.322033898
13011,0.48,0.53,3,211,4,0,0,0,technical,1,0.19875,0.905660377
13012,0.9,0.77,4,273,2,0,0,0,technical,1,0.77,1.168831169
13013,0.16,0.76,4,223,4,0,0,0,technical,1,0.38,0.210526316
13014,0.5,0.75,3,204,2,0,0,0,technical,0,1.125,0.666666667
13015,0.66,0.65,3,196,3,1,0,0,technical,1,0.325,1.015384615
13016,0.44,0.37,2,219,2,0,0,0,technical,1,0.185,1.189189189
13017,0.95,0.67,4,261,3,0,0,0,technical,1,0.446666667,1.417910448
13018,0.9,0.65,3,254,2,0,0,0,support,0,0.975,1.384615385
13019,0.27,0.48,4,185,2,0,0,0,support,1,0.48,0.5625
13020,0.51,0.74,6,98,3,0,0,0,support,1,0.74,0.689189189
13021,0.68,0.76,3,260,4,0,0,0,support,1,0.285,0.894736842
13022,0.97,0.93,5,137,2,1,0,0,support,1,1.1625,1.043010753
13023,0.91,0.75,4,159,3,1,0,0,support,1,0.5,1.213333333
13024,0.76,0.88,5,265,4,0,0,0,support,1,0.55,0.863636364
13025,0.88,0.61,4,177,4,1,0,0,support,1,0.305,1.442622951
13026,0.83,0.73,4,247,2,0,0,0,support,2,0.486666667,1.136986301
13027,0.78,0.54,3,161,3,0,0,0,support,2,0.18,1.444444444
13028,0.52,0.38,2,103,3,0,0,0,support,2,0.084444444,1.368421053
13029,0.63,0.49,4,151,3,0,0,0,technical,2,0.217777778,1.285714286
13030,0.9,0.74,3,193,3,0,0,0,technical,2,0.246666667,1.216216216
13031,0.48,0.58,3,194,3,0,0,0,technical,2,0.193333333,0.827586207
13032,0.7,0.6,5,208,3,0,0,0,management,2,0.333333333,1.166666667
13033,0.68,0.66,4,229,3,0,0,0,IT,2,0.293333333,1.03030303
13034,0.7,0.87,3,166,2,0,0,0,IT,2,0.435,0.804597701
13035,0.77,0.5,3,141,3,0,0,0,IT,2,0.166666667,1.54
13036,0.73,0.93,3,249,2,0,0,0,IT,2,0.465,0.784946237
13037,0.87,0.48,4,264,3,0,0,0,IT,2,0.213333333,1.8125
13038,0.65,0.98,3,252,2,0,0,0,product_mng,0,1.47,0.663265306
13039,0.62,0.7,2,134,3,0,0,0,product_mng,1,0.233333333,0.885714286
13040,0.53,0.51,3,274,2,1,0,0,product_mng,2,0.255,1.039215686
13041,0.59,0.39,5,200,4,0,0,0,product_mng,2,0.1625,1.512820513
13042,0.87,0.72,2,154,3,0,0,0,IT,2,0.16,1.208333333
13043,0.47,0.53,3,111,4,0,0,0,RandD,2,0.1325,0.886792453
13044,0.96,0.81,3,247,3,0,0,0,RandD,1,0.405,1.185185185
