empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,Risk,color_risk
13713,0.6,0.52,3,183,2,0,0,0,support,1,274,0.866666667,0
13714,0.64,0.63,3,156,6,1,0,0,support,1,78,0.984375,0
13715,0.7,0.68,3,150,3,0,0,0,support,1,150,0.971428571,0
13716,0.65,0.89,4,204,8,1,0,0,support,1,102,1.369230769,0
13717,0.69,0.78,5,131,8,0,0,0,support,1,81,1.130434783,0
13718,0.93,0.74,5,248,8,1,0,0,support,1,155,0.795698925,0
13719,0.55,0.52,4,168,8,0,0,0,support,1,84,0.945454545,0
13720,0.75,0.87,4,146,8,1,0,0,support,1,73,1.16,0
13721,0.47,0.43,4,246,3,0,0,0,support,1,328,0.914893617,0
13722,0.72,0.88,5,216,10,1,0,0,support,2,108,1.222222222,0
13723,0.59,0.92,3,203,10,0,0,0,support,2,60,1.559322034,0
13724,0.98,0.49,3,199,10,0,0,0,technical,2,59,0.5,0
13725,0.39,0.52,2,102,8,0,0,0,technical,2,25,1.333333333,0
13726,0.93,0.87,4,139,8,0,0,0,technical,2,69,0.935483871,0
13727,0.71,0.97,5,208,8,1,0,0,management,2,130,1.366197183,0
13728,0.49,0.54,4,215,4,0,0,0,IT,2,215,1.102040816,0
13729,0.63,0.93,4,233,3,0,0,0,IT,2,310,1.476190476,0
13730,0.45,0.64,3,169,10,0,0,0,IT,2,50,1.422222222,0
13731,0.77,0.64,3,190,10,1,0,0,IT,2,57,0.831168831,0
13732,0.77,0.63,4,236,7,0,0,0,IT,2,134,0.818181818,0
13733,0.5,0.92,4,266,7,0,0,0,product_mng,2,152,1.84,0
13734,0.45,0.42,4,156,7,0,0,0,product_mng,0,89,0.933333333,0
13735,0.81,0.47,4,153,7,0,0,0,product_mng,1,87,0.580246914,0
13736,0.83,0.67,3,175,3,0,0,0,product_mng,2,175,0.807228916,0
13737,0.47,0.76,6,174,10,0,0,0,IT,2,104,1.617021277,0
13738,0.25,0.89,4,154,10,0,0,0,management,0,61,3.56,0
13739,0.89,0.55,5,251,10,0,0,0,management,0,125,0.617977528,0
13740,0.97,0.57,3,164,10,0,0,0,management,0,49,0.587628866,0
13741,0.6,0.65,2,225,10,0,0,0,management,0,45,1.083333333,0
13742,0.67,0.72,2,134,10,0,0,0,management,0,26,1.074626866,0
13743,0.89,0.77,3,144,3,0,0,0,management,0,144,0.865168539,0
13744,0.6,0.91,5,211,3,0,0,0,sales,1,351,1.516666667,5
13745,0.64,0.79,4,139,3,0,0,0,sales,1,185,1.234375,0
13746,0.57,0.66,3,268,3,0,0,0,sales,1,268,1.157894737,0
13747,0.56,0.98,5,171,3,1,0,0,sales,1,285,1.75,0
13748,0.6,0.9,4,260,2,0,0,0,sales,2,520,1.5,5
13749,0.17,0.66,6,224,3,0,0,0,sales,2,448,3.882352941,5
13750,0.74,0.49,4,233,3,0,0,0,sales,2,310,0.662162162,0
13751,0.44,0.41,3,125,7,0,0,0,sales,2,53,0.931818182,0
13752,0.51,0.89,4,233,7,0,0,0,sales,2,133,1.745098039,0
13753,0.86,0.57,3,162,7,0,0,0,sales,2,69,0.662790698,0
13754,0.96,0.48,4,198,7,0,0,0,sales,2,113,0.5,0
13755,0.87,0.82,4,198,7,0,0,0,sales,2,113,0.942528736,0
13756,0.58,0.79,3,243,3,1,0,0,sales,2,243,1.362068966,0
13757,0.24,0.56,4,281,7,0,0,0,sales,2,160,2.333333333,0
13758,0.42,0.8,4,259,7,1,0,0,sales,2,148,1.904761905,0
13759,0.65,0.94,4,184,7,0,0,0,sales,2,105,1.446153846,0
13760,0.73,0.92,6,189,3,1,0,0,sales,2,378,1.260273973,0
13761,0.63,0.6,4,258,3,0,0,0,sales,2,344,0.952380952,0
13762,0.95,0.48,4,225,3,0,0,0,sales,2,300,0.505263158,0
13763,0.52,0.83,5,145,3,0,0,0,sales,2,241,1.596153846,0
13764,0.96,0.55,3,164,3,0,0,0,sales,2,164,0.572916667,0
13765,0.66,0.51,4,254,2,0,0,0,sales,2,508,0.772727273,0
13766,0.98,0.44,4,154,6,1,0,0,sales,2,102,0.448979592,0
13767,0.56,0.79,5,248,3,0,0,0,sales,2,413,1.410714286,0
13768,0.97,0.54,3,154,8,1,0,0,sales,2,57,0.556701031,0
13769,0.72,0.92,3,242,8,0,0,0,sales,2,90,1.277777778,0
13770,0.74,0.78,4,194,8,0,0,0,sales,2,97,1.054054054,0
13771,0.2,0.6,5,261,8,0,0,0,sales,2,163,3,0
13772,0.73,0.56,3,245,8,0,0,0,sales,2,91,0.767123288,0
13773,0.76,0.79,3,247,3,0,0,0,sales,1,247,1.039473684,0
13774,0.65,0.54,4,147,10,0,0,0,sales,1,58,0.830769231,0
13775,0.66,0.5,3,139,10,1,0,0,sales,1,41,0.757575758,0
13776,0.96,0.97,6,137,10,0,0,0,sales,1,82,1.010416667,0
13777,0.57,0.55,4,177,8,0,0,0,sales,1,88,0.964912281,0
13778,0.61,0.82,4,184,8,0,0,0,IT,1,92,1.344262295,0
13779,0.57,0.69,3,212,8,0,0,0,product_mng,1,79,1.210526316,0
13780,0.59,0.47,3,159,4,0,0,0,product_mng,1,119,0.796610169,0
13781,0.92,0.68,4,178,3,0,0,0,product_mng,1,237,0.739130435,0
13782,0.79,0.56,3,149,10,0,0,0,product_mng,1,44,0.708860759,0
13783,0.95,0.66,4,223,10,0,0,0,IT,1,89,0.694736842,0
13784,0.24,0.81,6,263,7,0,0,0,management,0,225,3.375,0
13785,0.49,0.52,4,161,7,0,0,0,management,0,92,1.06122449,0
13786,0.49,0.68,3,192,7,0,0,0,management,0,82,1.387755102,0
13787,0.97,0.51,5,215,7,0,0,0,management,0,153,0.525773196,0
13788,0.55,0.78,4,261,3,0,0,0,management,0,348,1.418181818,0
13789,0.76,0.56,5,222,10,0,0,0,management,0,111,0.736842105,0
13790,0.53,0.99,3,223,10,0,0,0,marketing,1,66,1.867924528,0
13791,0.51,0.86,3,182,10,0,0,0,sales,1,54,1.68627451,0
13792,0.57,0.93,2,204,10,0,0,0,accounting,1,40,1.631578947,0
13793,0.58,0.91,3,195,10,0,0,0,support,1,58,1.568965517,0
13794,0.6,0.98,4,146,10,0,0,0,technical,1,58,1.633333333,0
13795,0.65,0.74,4,233,4,1,0,0,management,1,233,1.138461538,0
13796,0.91,0.75,2,147,3,0,0,0,marketing,1,98,0.824175824,0
13797,0.65,0.55,3,156,5,0,0,0,marketing,1,93,0.846153846,0
13798,0.18,0.49,3,240,2,1,0,0,marketing,1,360,2.722222222,5
13799,0.66,0.9,4,177,7,0,0,0,sales,1,101,1.363636364,0
13800,0.78,0.8,3,135,7,0,0,0,sales,2,57,1.025641026,0
13801,0.82,0.65,5,178,7,1,0,0,sales,2,127,0.792682927,0
13802,0.54,0.64,3,190,7,0,0,0,sales,2,81,1.185185185,0
13803,0.95,0.84,3,240,7,0,0,0,sales,2,102,0.884210526,0
13804,0.65,0.85,4,172,3,0,0,0,sales,2,229,1.307692308,0
13805,0.83,0.55,3,271,7,0,0,0,sales,2,116,0.662650602,0
13806,0.15,0.6,5,188,7,0,0,0,sales,2,134,4,0
13807,0.59,0.59,4,197,7,0,0,0,IT,2,112,1,0
13808,0.99,0.94,5,151,3,0,0,0,product_mng,2,251,0.949494949,0
13809,0.76,0.72,3,263,3,0,0,0,product_mng,2,263,0.947368421,0
13810,0.64,0.67,2,223,3,0,0,0,product_mng,2,148,1.046875,0
13811,0.95,0.75,4,151,3,0,0,0,product_mng,2,201,0.789473684,0
13812,0.53,0.66,3,191,3,0,0,0,IT,0,191,1.245283019,0
13813,0.59,0.5,2,162,2,0,0,0,management,0,162,0.847457627,0
13814,0.69,0.86,5,195,6,0,0,0,management,0,162,1.246376812,0
13815,0.5,0.49,4,222,3,0,0,0,management,0,296,0.98,0
13816,0.89,0.96,3,179,8,0,0,0,management,0,67,1.078651685,0
13817,0.56,0.39,3,106,8,0,0,0,management,0,39,0.696428571,0
13818,0.77,0.68,3,214,8,1,0,0,management,0,80,0.883116883,0
13819,0.15,0.75,3,259,8,1,0,0,marketing,0,97,5,0
13820,0.88,0.58,3,145,8,0,0,0,sales,1,54,0.659090909,0
13821,0.89,0.86,4,153,3,0,0,0,accounting,1,204,0.966292135,0
13822,0.65,0.52,2,117,10,1,0,0,support,1,23,0.8,0
13823,0.58,0.99,3,207,10,0,0,0,technical,1,62,1.706896552,0
13824,0.56,0.85,3,265,10,1,0,0,management,1,79,1.517857143,0
13825,0.25,0.72,5,279,8,0,0,0,marketing,1,174,2.88,0
13826,0.87,0.89,4,225,8,0,0,0,marketing,1,112,1.022988506,0
13827,0.62,0.4,3,158,8,1,0,0,marketing,1,59,0.64516129,0
13828,0.72,0.75,4,211,4,0,0,0,sales,2,211,1.041666667,0
13829,0.49,0.94,4,175,3,0,0,0,sales,2,233,1.918367347,0
13830,0.57,0.91,4,224,10,0,0,0,sales,2,89,1.596491228,0
13831,0.63,0.65,3,190,10,0,0,0,sales,2,57,1.031746032,0
13832,0.91,0.63,5,240,7,0,0,0,sales,2,171,0.692307692,0
13833,0.7,0.68,5,225,7,0,0,0,sales,2,160,0.971428571,0
13834,0.66,0.95,5,192,7,0,0,0,sales,2,137,1.439393939,0
13835,0.77,0.48,5,262,7,0,0,0,IT,2,187,0.623376623,0
13836,0.68,0.97,3,250,3,1,0,0,product_mng,2,250,1.426470588,0
13837,0.34,0.46,3,155,10,0,0,0,product_mng,2,46,1.352941176,0
13838,0.97,0.64,4,238,10,1,0,0,product_mng,2,95,0.659793814,0
13839,0.57,0.75,4,249,10,0,0,0,product_mng,2,99,1.315789474,0
13840,0.66,0.65,3,272,10,0,0,0,IT,2,81,0.984848485,0
13841,0.68,0.67,4,162,10,0,0,0,management,0,64,0.985294118,0
13842,0.49,0.78,4,254,10,0,0,0,management,0,101,1.591836735,0
13843,0.72,0.66,4,184,3,0,0,0,management,0,245,0.916666667,0
13844,0.77,0.89,4,269,10,0,0,0,management,0,107,1.155844156,0
13845,0.77,0.73,3,201,10,0,0,0,management,0,60,0.948051948,0
13846,0.59,0.73,4,247,10,0,0,0,management,0,98,1.237288136,0
13847,0.41,0.67,6,221,10,0,0,0,marketing,2,132,1.634146341,0
13848,0.94,0.64,5,247,10,0,0,0,sales,2,123,0.680851064,0
13849,0.91,0.61,4,135,10,0,0,0,accounting,2,54,0.67032967,0
13850,0.7,0.84,3,260,4,1,0,0,support,2,195,1.2,0
13851,0.51,0.52,3,188,3,0,0,0,technical,0,188,1.019607843,0
13852,0.22,0.7,4,159,5,0,0,0,management,1,127,3.181818182,0
13853,0.69,0.65,3,153,2,0,0,0,marketing,2,229,0.942028986,0
13854,0.2,0.68,5,167,7,0,0,0,marketing,2,119,3.4,0
13855,0.9,0.85,3,158,7,0,0,0,marketing,2,67,0.944444444,0
13856,0.76,0.85,3,180,7,0,0,0,sales,2,77,1.118421053,0
13857,0.88,0.51,3,211,7,0,0,0,sales,2,90,0.579545455,0
13858,0.31,0.63,4,104,7,1,0,0,sales,2,59,2.032258065,0
13859,0.17,0.66,6,174,3,0,0,0,sales,2,348,3.882352941,5
13860,0.91,0.77,3,195,7,0,0,0,sales,2,83,0.846153846,0
13861,0.97,0.38,5,211,7,1,0,0,sales,2,150,0.391752577,0
13862,0.61,0.77,5,232,7,0,0,0,sales,2,165,1.262295082,0
13863,0.74,0.67,5,216,3,0,0,0,sales,1,360,0.905405405,0
13864,0.65,0.82,5,265,3,0,0,0,IT,1,441,1.261538462,0
13865,0.87,0.73,5,184,3,0,0,0,product_mng,1,306,0.83908046,0
13866,0.56,0.71,5,244,3,0,0,0,product_mng,1,406,1.267857143,0
13867,0.78,0.69,4,202,3,0,0,0,product_mng,1,269,0.884615385,0
13868,0.73,0.57,3,146,2,0,0,0,product_mng,1,219,0.780821918,0
13869,0.66,0.78,4,161,6,0,0,0,IT,1,107,1.181818182,0
13870,0.15,0.81,5,280,3,1,0,0,RandD,0,466,5.4,5
13871,0.52,0.69,5,208,8,1,0,0,RandD,1,130,1.326923077,0
13872,0.44,0.66,6,134,8,0,0,0,RandD,0,100,1.5,0
13873,0.7,0.7,3,162,8,0,0,0,RandD,0,60,1,0
13874,0.63,0.52,5,209,8,1,0,0,RandD,1,130,0.825396825,0
13875,0.89,0.59,3,265,8,0,0,0,RandD,1,99,0.662921348,0
13876,0.96,0.85,4,173,3,0,0,0,marketing,0,230,0.885416667,0
13877,0.98,0.99,4,261,10,1,0,0,sales,1,104,1.010204082,0
13878,0.62,0.82,3,204,10,0,0,0,accounting,2,61,1.322580645,0
13879,0.62,0.73,3,144,10,1,0,0,support,0,43,1.177419355,0
13880,0.69,0.43,5,113,8,0,0,0,technical,2,70,0.623188406,0
13881,0.5,0.91,4,144,8,0,0,0,management,2,72,1.82,0
13882,0.71,0.93,5,140,8,0,0,0,marketing,2,87,1.309859155,0
13883,0.5,0.68,3,245,4,0,0,0,marketing,2,183,1.36,0
13884,0.93,0.6,3,188,3,0,0,0,marketing,0,188,0.64516129,0
13885,0.95,0.77,5,199,10,1,0,0,sales,2,99,0.810526316,0
13886,0.17,0.61,6,154,10,1,0,0,sales,2,92,3.588235294,0
13887,0.92,0.68,4,138,7,0,0,0,sales,2,78,0.739130435,0
13888,0.64,0.48,3,147,7,0,0,0,sales,0,63,0.75,0
13889,0.27,0.42,6,173,7,0,0,0,sales,2,148,1.555555556,0
13890,0.66,0.87,3,223,7,0,0,0,sales,0,95,1.318181818,0
13891,0.59,0.69,3,200,3,0,0,0,sales,1,200,1.169491525,0
13892,0.93,0.98,4,189,10,0,0,0,sales,2,75,1.053763441,0
13893,0.58,0.67,5,133,10,0,0,0,technical,2,66,1.155172414,0
13894,0.96,0.6,3,160,10,0,0,0,support,2,48,0.625,0
13895,0.69,0.85,3,153,10,0,0,0,support,2,45,1.231884058,0
13896,0.41,0.38,4,142,10,1,0,0,support,1,56,0.926829268,0
13897,0.36,0.41,3,167,10,0,0,0,support,1,50,1.138888889,0
13898,0.71,0.78,4,227,2,0,0,0,support,1,454,1.098591549,0
13899,0.94,0.9,4,144,4,0,0,0,support,1,144,0.957446809,0
13900,0.51,0.76,4,140,3,0,0,0,support,1,186,1.490196078,0
13901,0.83,0.48,4,220,3,1,0,0,support,1,293,0.578313253,0
13902,0.22,0.62,3,180,3,0,0,0,support,1,180,2.818181818,0
13903,0.66,0.89,4,173,4,0,0,0,support,1,173,1.348484848,0
13904,0.14,0.58,3,179,5,0,0,0,support,1,107,4.142857143,0
13905,0.16,0.96,5,137,5,1,0,0,technical,1,137,6,0
13906,0.81,0.78,3,165,3,0,0,0,technical,0,165,0.962962963,0
13907,0.73,0.94,3,177,3,0,0,0,technical,1,177,1.287671233,0
13908,0.7,0.58,5,168,3,0,0,0,management,1,280,0.828571429,0
13909,0.62,0.73,3,245,4,0,0,0,IT,1,183,1.177419355,0
13910,0.5,0.83,5,258,2,0,0,0,IT,1,645,1.66,5
13911,0.7,0.88,3,159,2,0,0,0,IT,0,238,1.257142857,0
13912,0.53,0.73,3,163,3,1,0,0,IT,1,163,1.377358491,0
13913,0.87,0.9,3,174,2,0,0,0,IT,1,261,1.034482759,0
13914,0.59,0.6,3,214,2,1,0,0,product_mng,1,321,1.016949153,0
13915,0.94,0.67,4,191,3,1,0,0,product_mng,0,254,0.712765957,0
13916,0.2,0.53,5,272,5,0,0,0,product_mng,1,272,2.65,0
13917,0.42,0.44,3,183,2,0,0,0,product_mng,2,274,1.047619048,0
13918,0.43,0.66,4,135,2,0,0,0,IT,0,270,1.534883721,0
13919,0.43,0.76,6,154,2,0,0,0,management,0,462,1.76744186,5
13920,0.77,0.86,5,238,3,0,0,0,management,0,396,1.116883117,0
13921,0.76,0.98,2,235,3,0,0,0,management,0,156,1.289473684,0
13922,0.82,0.9,3,215,4,0,0,0,management,0,161,1.097560976,0
13923,0.75,0.66,5,234,2,0,0,0,management,0,585,0.88,0
13924,0.63,0.98,4,187,3,0,0,0,management,0,249,1.555555556,0
13925,0.51,0.75,3,133,3,0,0,0,sales,2,133,1.470588235,0
13926,0.23,0.7,3,123,5,0,0,0,sales,2,73,3.043478261,0
13927,0.77,0.58,4,202,3,0,0,0,sales,2,269,0.753246753,0
13928,0.54,0.63,4,140,3,0,0,0,sales,2,186,1.166666667,0
13929,0.63,0.85,4,182,3,1,0,0,sales,0,242,1.349206349,0
13930,0.55,0.45,3,179,2,1,0,0,sales,1,268,0.818181818,0
13931,0.31,0.63,3,150,3,1,0,0,sales,2,150,2.032258065,0
13932,0.98,0.74,4,151,3,0,0,0,sales,2,201,0.755102041,0
13933,0.16,0.95,6,117,7,0,0,0,sales,2,100,5.9375,0
13934,0.54,0.78,3,156,7,0,0,0,sales,2,66,1.444444444,0
13935,0.73,0.48,3,211,7,0,0,0,sales,2,90,0.657534247,0
13936,0.16,0.63,6,286,7,0,0,1,sales,2,245,3.9375,0
13937,0.57,0.82,5,233,7,0,0,1,sales,2,166,1.438596491,0
13938,0.88,0.88,4,222,3,1,0,1,sales,2,296,1,0
13939,0.95,0.81,4,258,7,0,0,1,sales,2,147,0.852631579,0
13940,0.93,0.7,5,231,7,0,0,1,sales,0,165,0.752688172,0
13941,0.91,0.58,3,220,7,0,0,1,sales,1,94,0.637362637,0
13942,0.77,0.82,4,134,3,0,0,1,sales,1,178,1.064935065,0
13943,0.24,0.94,6,141,3,1,0,0,sales,1,282,3.916666667,0
13944,0.74,0.74,5,160,3,1,0,0,sales,0,266,1,0
13945,0.53,0.59,4,259,3,0,0,0,sales,1,345,1.113207547,0
13946,0.89,0.77,5,232,3,0,0,0,sales,1,386,0.865168539,0
13947,0.23,0.77,5,272,2,0,0,0,sales,1,680,3.347826087,5
13948,0.69,0.66,3,215,6,0,0,0,sales,0,107,0.956521739,0
13949,0.52,0.72,4,222,3,0,0,0,sales,1,296,1.384615385,0
13950,0.9,0.58,3,244,8,0,0,0,sales,1,91,0.644444444,0
13951,0.92,0.63,5,224,8,1,0,0,sales,1,140,0.684782609,0
13952,0.72,0.59,5,200,8,1,0,0,sales,1,125,0.819444444,0
13953,0.92,0.61,4,143,8,0,0,0,sales,1,71,0.663043478,0
13954,0.79,0.86,5,238,8,0,0,0,sales,1,148,1.088607595,0
13955,0.48,0.89,4,145,3,0,0,0,sales,1,193,1.854166667,0
13956,0.27,0.76,4,108,10,0,0,0,sales,2,43,2.814814815,0
13957,0.67,0.49,3,247,10,0,0,0,sales,2,74,0.731343284,0
13958,0.48,0.7,3,213,10,0,0,0,sales,2,63,1.458333333,0
13959,0.99,0.6,4,209,8,1,0,0,IT,2,104,0.606060606,0
13960,0.49,0.88,4,240,8,0,0,0,product_mng,2,120,1.795918367,0
13961,0.39,0.45,3,100,8,1,0,0,product_mng,2,37,1.153846154,0
13962,0.99,0.92,4,265,4,1,0,0,product_mng,2,265,0.929292929,0
13963,0.78,0.57,3,209,3,0,0,0,product_mng,2,209,0.730769231,0
13964,0.5,0.73,3,154,10,0,0,0,IT,2,46,1.46,0
13965,0.61,0.79,5,230,10,0,0,0,management,0,115,1.295081967,0
13966,0.88,0.6,4,208,7,0,0,1,management,0,118,0.681818182,0
13967,0.44,0.44,2,141,7,1,0,1,management,0,40,1,0
13968,0.73,0.78,3,262,7,1,0,1,management,0,112,1.068493151,0
13969,0.58,0.84,4,206,7,0,0,1,management,0,117,1.448275862,0
13970,0.74,0.98,3,166,3,1,0,1,management,0,166,1.324324324,0
13971,0.32,0.48,4,117,10,0,0,1,marketing,2,46,1.5,0
13972,0.88,0.83,4,273,10,0,0,0,sales,2,109,0.943181818,0
13973,0.81,0.9,4,270,10,0,0,0,accounting,2,108,1.111111111,0
13974,0.59,0.92,3,138,10,0,0,0,support,1,41,1.559322034,0
13975,0.79,0.65,3,235,10,0,0,0,technical,1,70,0.82278481,0
13976,0.92,0.64,4,190,10,1,0,0,management,1,76,0.695652174,0
13977,0.76,0.85,3,192,3,0,0,0,marketing,1,192,1.118421053,0
13978,0.91,0.65,5,214,3,1,0,0,marketing,1,356,0.714285714,0
13979,0.8,0.84,4,242,2,1,0,0,marketing,1,484,1.05,0
13980,0.73,0.72,4,233,2,0,0,0,sales,1,466,0.98630137,0
13981,0.88,0.53,3,218,4,0,0,0,sales,1,163,0.602272727,0
13982,0.65,0.4,5,125,4,0,0,0,sales,1,156,0.615384615,0
13983,0.84,0.5,4,178,2,0,0,0,sales,1,356,0.595238095,0
13984,0.93,0.5,5,272,3,0,0,0,sales,1,453,0.537634409,0
13985,0.64,0.6,3,265,4,0,0,0,sales,1,198,0.9375,0
13986,0.66,0.72,4,271,3,0,0,0,sales,1,361,1.090909091,0
13987,0.76,0.56,3,179,3,1,0,0,sales,1,179,0.736842105,0
13988,0.34,0.72,3,118,4,0,0,0,IT,1,88,2.117647059,0
13989,0.48,0.8,4,196,5,0,0,0,product_mng,1,156,1.666666667,0
13990,0.79,0.61,4,173,2,0,0,0,product_mng,1,346,0.772151899,0
13991,0.82,0.67,4,156,3,0,0,0,product_mng,1,208,0.817073171,0
13992,0.51,0.71,2,180,3,0,0,0,product_mng,1,120,1.392156863,0
13993,0.84,0.78,4,263,3,0,0,0,IT,1,350,0.928571429,0
13994,0.66,0.79,5,134,3,0,0,0,management,0,223,1.196969697,0
13995,0.72,0.88,3,189,3,1,0,0,management,0,189,1.222222222,0
13996,0.53,0.91,4,167,4,0,0,0,management,0,167,1.716981132,0
13997,0.81,0.8,5,132,2,1,0,0,management,0,330,0.987654321,0
13998,0.58,0.9,3,209,2,0,0,0,management,0,313,1.551724138,0
13999,0.82,0.56,2,227,5,1,0,0,management,0,90,0.682926829,0
14000,0.72,0.99,4,239,3,0,0,0,marketing,2,318,1.375,0
14001,0.9,0.54,4,172,4,0,0,0,sales,2,172,0.6,0
14002,0.98,0.91,3,188,4,0,0,0,accounting,2,141,0.928571429,0
14003,0.56,0.74,3,265,3,0,0,0,support,2,265,1.321428571,0
14004,0.77,0.82,3,153,3,1,0,0,technical,2,153,1.064935065,0
14005,0.61,0.89,4,242,2,0,0,0,management,2,484,1.459016393,5
14006,0.97,0.61,4,262,3,1,0,1,marketing,2,349,0.628865979,0
14007,0.64,0.55,3,246,2,0,0,1,marketing,0,369,0.859375,0
14008,0.99,0.97,4,211,2,0,0,1,marketing,1,422,0.97979798,0
14009,0.61,0.42,3,145,4,0,0,1,sales,2,108,0.68852459,0
14010,0.72,0.71,4,256,3,0,0,1,sales,2,341,0.986111111,0
14011,0.67,0.91,2,245,2,1,0,1,sales,2,245,1.358208955,0
14012,0.9,0.56,3,151,3,0,0,0,sales,2,151,0.622222222,0
14013,0.9,0.73,4,245,2,0,0,0,sales,1,490,0.811111111,0
14014,0.63,0.61,4,171,3,0,0,0,sales,1,228,0.968253968,0
14015,0.64,0.88,3,252,2,0,0,0,sales,1,378,1.375,0
14016,0.44,0.65,3,175,2,0,0,0,IT,1,262,1.477272727,0
14017,0.64,0.94,4,210,3,0,0,0,product_mng,1,280,1.46875,0
14018,0.65,0.95,2,180,2,0,0,0,product_mng,1,180,1.461538462,0
14019,0.69,0.9,5,103,5,0,0,0,product_mng,1,103,1.304347826,0
14020,0.93,0.51,4,110,3,0,0,0,product_mng,1,146,0.548387097,0
14021,0.73,0.9,5,184,3,0,0,0,IT,1,306,1.232876712,0
14022,0.83,0.6,4,161,2,0,0,0,management,0,322,0.722891566,0
14023,0.82,0.49,5,210,3,0,0,0,management,0,350,0.597560976,0
14024,0.39,0.91,2,212,2,0,0,0,management,0,212,2.333333333,0
14025,0.53,0.47,6,106,6,0,0,0,management,0,106,0.886792453,0
14026,0.88,0.81,4,179,3,0,0,0,management,0,238,0.920454545,0
14027,0.8,0.6,5,217,3,0,0,0,management,0,361,0.75,0
14028,0.68,0.79,4,184,3,0,0,0,marketing,1,245,1.161764706,0
14029,0.66,0.6,3,210,2,0,0,0,sales,1,315,0.909090909,0
14030,0.61,0.61,4,246,2,0,0,0,accounting,1,492,1,0
14031,0.74,0.55,4,262,3,0,0,0,support,1,349,0.743243243,0
14032,0.61,0.83,4,245,3,1,0,1,technical,1,326,1.360655738,0
14033,0.57,0.99,3,222,3,1,0,1,management,1,222,1.736842105,0
14034,0.68,0.54,4,146,4,0,0,1,marketing,2,146,0.794117647,0
14035,0.75,0.79,4,263,3,0,0,1,marketing,2,350,1.053333333,0
14036,0.29,0.57,5,134,2,0,0,1,marketing,2,335,1.965517241,5
14037,0.81,0.81,5,250,4,0,0,1,sales,2,312,1,0
14038,0.53,0.68,4,173,3,0,0,0,sales,2,230,1.283018868,0
14039,0.42,0.96,6,173,3,0,0,0,sales,2,346,2.285714286,5
14040,0.64,0.67,4,252,3,1,0,0,sales,2,336,1.046875,0
14041,0.63,0.5,2,230,4,0,0,0,sales,2,115,0.793650794,0
14042,0.81,0.81,4,212,2,1,0,0,sales,2,424,1,0
14043,0.71,0.66,5,187,2,0,0,0,sales,2,467,0.929577465,0
14044,0.7,0.83,5,241,2,0,0,0,sales,2,602,1.185714286,0
14045,0.53,1,3,164,4,0,0,0,IT,2,123,1.886792453,0
14046,0.16,0.93,6,218,6,1,0,0,product_mng,0,218,5.8125,0
14047,0.17,0.55,4,194,3,0,0,0,product_mng,1,258,3.235294118,0
14048,0.7,0.95,3,158,2,0,0,0,product_mng,2,237,1.357142857,0
14049,0.43,0.88,2,149,4,0,0,0,product_mng,2,74,2.046511628,0
14050,0.49,0.62,4,161,2,0,0,0,IT,2,322,1.265306122,0
14051,0.5,0.9,5,226,2,0,0,0,management,0,565,1.8,5
14052,0.57,0.59,2,111,2,0,0,0,management,0,111,1.035087719,0
14053,0.68,0.75,4,258,3,0,0,0,management,0,344,1.102941176,0
14054,0.62,0.61,3,266,2,0,0,0,management,0,399,0.983870968,0
14055,0.69,0.75,3,253,3,0,0,0,management,0,253,1.086956522,0
14056,0.63,0.7,5,160,3,0,0,0,management,0,266,1.111111111,0
14057,0.76,0.62,5,230,3,1,0,0,marketing,1,383,0.815789474,0
14058,0.62,0.76,5,198,3,0,0,0,sales,1,330,1.225806452,0
14059,0.82,0.69,3,250,3,0,0,0,accounting,1,250,0.841463415,0
14060,0.2,0.7,4,225,5,0,0,0,support,1,180,3.5,0
14061,0.16,0.7,3,178,3,1,0,0,technical,1,178,4.375,0
14062,0.2,0.78,4,196,3,0,0,0,management,1,261,3.9,0
14063,0.53,0.51,4,240,2,0,0,0,marketing,1,480,0.962264151,0
14064,0.71,0.63,3,204,3,0,0,0,marketing,1,204,0.887323944,0
14065,0.7,0.93,3,250,3,0,0,0,marketing,1,250,1.328571429,0
14066,0.92,0.94,2,224,2,0,0,0,sales,1,224,1.02173913,0
14067,0.81,0.92,4,268,3,0,0,0,sales,1,357,1.135802469,0
14068,0.79,0.62,5,167,3,0,0,0,sales,1,278,0.784810127,0
14069,0.53,0.64,3,168,3,0,0,0,sales,1,168,1.20754717,0
14070,0.51,0.56,4,168,2,0,0,0,sales,1,336,1.098039216,0
14071,0.78,0.9,5,158,3,0,0,0,sales,1,263,1.153846154,0
14072,0.5,0.91,3,240,3,0,0,0,sales,1,240,1.82,0
14073,0.92,1,4,261,4,0,0,0,sales,2,261,1.086956522,0
14074,0.59,0.54,4,176,2,0,0,0,technical,2,352,0.915254237,0
14075,0.77,0.55,3,217,3,0,0,0,support,2,217,0.714285714,0
14076,0.74,0.87,5,224,2,0,0,0,support,2,560,1.175675676,0
14077,0.67,0.97,4,196,3,0,0,0,support,2,261,1.447761194,0
14078,0.56,0.59,3,223,3,0,0,0,support,2,223,1.053571429,0
14079,0.84,0.44,5,131,5,1,0,0,support,2,131,0.523809524,0
14080,0.53,0.77,2,167,2,0,0,0,support,2,167,1.452830189,0
14081,0.86,0.71,5,273,3,0,0,0,support,2,455,0.825581395,0
