,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,attrition_rate
13666,0.63,0.48,4,179,3,0,0,0,marketing,1,0.32,0.7619047619047619
13667,0.19,0.8,6,157,6,1,0,0,sales,1,0.4000000000000001,4.2105263157894735
13668,0.4,0.62,4,127,5,0,0,0,accounting,1,0.248,1.5499999999999998
13669,0.71,0.37,2,179,5,0,0,1,support,1,0.074,0.5211267605633803
13670,0.84,0.73,4,197,3,0,0,1,technical,1,0.48666666666666664,0.8690476190476191
13671,0.59,0.84,4,251,4,1,0,1,management,1,0.42,1.423728813559322
13672,0.57,0.85,4,250,3,1,0,1,marketing,1,0.5666666666666667,1.4912280701754388
13673,0.81,0.61,2,176,5,0,0,1,marketing,1,0.122,0.7530864197530863
13674,0.8,0.7,4,246,3,0,0,1,marketing,1,0.4666666666666666,0.8749999999999999
13675,0.49,0.66,3,155,3,0,0,1,sales,1,0.33,1.3469387755102042
13676,0.55,0.64,3,178,2,0,0,1,sales,1,0.48,1.1636363636363636
13677,0.68,0.4,3,213,5,1,0,1,sales,1,0.12000000000000002,0.5882352941176471
13678,0.55,0.67,3,150,2,0,0,1,sales,1,0.5025000000000001,1.2181818181818183
13679,0.59,0.62,3,166,2,0,0,0,sales,1,0.46499999999999997,1.0508474576271187
13680,0.91,0.8,5,169,4,0,0,0,sales,1,0.5,0.8791208791208791
13681,0.48,0.9,4,208,3,0,0,0,sales,1,0.6,1.8750000000000002
13682,0.84,0.66,3,209,2,0,0,0,sales,1,0.495,0.7857142857142858
13683,0.73,0.54,4,167,3,0,0,0,IT,2,0.24000000000000002,0.7397260273972603
13684,0.28,0.59,6,281,3,0,0,0,product_mng,2,0.3933333333333333,2.1071428571428568
13685,0.77,0.65,3,156,4,0,0,0,product_mng,2,0.1625,0.8441558441558442
13686,0.67,0.65,3,265,3,0,0,0,product_mng,2,0.21666666666666667,0.9701492537313433
13687,0.5,0.53,3,142,3,1,0,0,product_mng,2,0.17666666666666667,1.06
13688,0.32,0.47,3,143,4,0,0,0,IT,2,0.1175,1.4687499999999998
13689,0.57,0.78,3,134,3,0,0,0,RandD,2,0.26,1.3684210526315792
13690,0.51,0.8,5,268,3,0,0,0,RandD,2,0.4444444444444444,1.5686274509803921
13691,0.61,0.6,3,255,2,0,0,0,RandD,2,0.3,0.9836065573770492
13692,0.83,0.73,4,157,2,0,0,0,RandD,2,0.48666666666666664,0.8795180722891567
13693,0.87,0.97,5,151,3,0,0,0,RandD,2,0.5388888888888889,1.1149425287356323
13694,0.7,0.63,3,157,2,0,0,0,RandD,2,0.315,0.9
13695,0.78,0.65,3,139,3,0,0,0,marketing,0,0.65,0.8333333333333334
13696,0.71,0.53,4,196,2,1,0,0,sales,1,0.53,0.7464788732394367
13697,0.68,0.99,3,159,2,0,0,0,accounting,2,0.49499999999999994,1.4558823529411764
13698,0.75,0.53,4,224,4,1,0,0,support,2,0.17666666666666667,0.7066666666666667
13699,0.7,0.53,3,215,7,1,0,0,technical,2,0.07571428571428572,0.7571428571428572
13700,0.59,0.94,5,157,7,1,0,0,management,2,0.22380952380952376,1.5932203389830508
13701,0.64,0.87,4,157,7,0,0,0,marketing,1,0.24857142857142858,1.359375
13702,0.61,0.88,5,146,7,1,0,0,marketing,1,0.31428571428571433,1.4426229508196722
13703,0.77,0.49,2,286,7,0,0,0,marketing,1,0.06999999999999999,0.6363636363636364
13704,0.51,0.64,3,203,3,0,0,0,sales,1,0.32,1.2549019607843137
13705,0.49,0.49,3,168,7,0,0,0,sales,1,0.105,1.0
13706,0.77,0.75,3,170,7,0,0,0,sales,1,0.16071428571428573,0.974025974025974
13707,0.31,0.86,3,266,7,0,0,0,sales,1,0.1842857142857143,2.7741935483870965
13708,0.54,0.76,3,183,3,0,0,0,sales,1,0.38000000000000006,1.4074074074074074
13709,0.56,0.66,4,264,3,0,0,0,sales,1,0.44,1.1785714285714286
13710,0.65,0.77,4,205,3,0,0,0,sales,1,0.5133333333333333,1.1846153846153846
13711,0.49,0.36,2,192,3,0,0,0,sales,1,0.12,0.7346938775510204
13712,0.82,0.79,3,176,3,0,0,0,technical,1,0.395,0.9634146341463415
13713,0.6,0.52,3,183,2,0,0,0,support,1,0.39,0.8666666666666667
13714,0.64,0.63,3,156,6,1,0,0,support,1,0.1575,0.984375
13715,0.7,0.68,3,150,3,0,0,0,support,1,0.34,0.9714285714285715
13716,0.65,0.89,4,204,8,1,0,0,support,1,0.2225,1.3692307692307693
13717,0.69,0.78,5,131,8,0,0,0,support,1,0.24375000000000002,1.1304347826086958
13718,0.93,0.74,5,248,8,1,0,0,support,1,0.23125,0.7956989247311828
13719,0.55,0.52,4,168,8,0,0,0,support,1,0.13,0.9454545454545454
13720,0.75,0.87,4,146,8,1,0,0,support,1,0.2175,1.16
13721,0.47,0.43,4,246,3,0,0,0,support,1,0.2866666666666667,0.9148936170212766
13722,0.72,0.88,5,216,10,1,0,0,support,2,0.14666666666666667,1.2222222222222223
13723,0.59,0.92,3,203,10,0,0,0,support,2,0.09200000000000001,1.5593220338983051
13724,0.98,0.49,3,199,10,0,0,0,technical,2,0.049,0.5
13725,0.39,0.52,2,102,8,0,0,0,technical,2,0.043333333333333335,1.3333333333333333
13726,0.93,0.87,4,139,8,0,0,0,technical,2,0.145,0.9354838709677419
13727,0.71,0.97,5,208,8,1,0,0,management,2,0.2020833333333333,1.3661971830985915
13728,0.49,0.54,4,215,4,0,0,0,IT,2,0.18000000000000002,1.1020408163265307
13729,0.63,0.93,4,233,3,0,0,0,IT,2,0.41333333333333333,1.4761904761904763
13730,0.45,0.64,3,169,10,0,0,0,IT,2,0.064,1.4222222222222223
13731,0.77,0.64,3,190,10,1,0,0,IT,2,0.064,0.8311688311688311
13732,0.77,0.63,4,236,7,0,0,0,IT,2,0.12,0.8181818181818181
13733,0.5,0.92,4,266,7,0,0,0,product_mng,2,0.17523809523809525,1.84
13734,0.45,0.42,4,156,7,0,0,0,product_mng,0,0.24,0.9333333333333332
13735,0.81,0.47,4,153,7,0,0,0,product_mng,1,0.13428571428571429,0.5802469135802468
13736,0.83,0.67,3,175,3,0,0,0,product_mng,2,0.22333333333333336,0.8072289156626506
13737,0.47,0.76,6,174,10,0,0,0,IT,2,0.15200000000000002,1.6170212765957448
13738,0.25,0.89,4,154,10,0,0,0,management,0,0.356,3.56
13739,0.89,0.55,5,251,10,0,0,0,management,0,0.275,0.6179775280898877
13740,0.97,0.57,3,164,10,0,0,0,management,0,0.17099999999999999,0.5876288659793814
13741,0.6,0.65,2,225,10,0,0,0,management,0,0.13,1.0833333333333335
13742,0.67,0.72,2,134,10,0,0,0,management,0,0.144,1.0746268656716418
13743,0.89,0.77,3,144,3,0,0,0,management,0,0.77,0.8651685393258427
13744,0.6,0.91,5,211,3,0,0,0,sales,1,0.7583333333333333,1.5166666666666668
13745,0.64,0.79,4,139,3,0,0,0,sales,1,0.5266666666666667,1.234375
13746,0.57,0.66,3,268,3,0,0,0,sales,1,0.33,1.1578947368421053
13747,0.56,0.98,5,171,3,1,0,0,sales,1,0.8166666666666668,1.7499999999999998
13748,0.6,0.9,4,260,2,0,0,0,sales,2,0.6,1.5
13749,0.17,0.66,6,224,3,0,0,0,sales,2,0.44,3.8823529411764706
13750,0.74,0.49,4,233,3,0,0,0,sales,2,0.21777777777777776,0.6621621621621622
13751,0.44,0.41,3,125,7,0,0,0,sales,2,0.05857142857142857,0.9318181818181818
13752,0.51,0.89,4,233,7,0,0,0,sales,2,0.16952380952380952,1.7450980392156863
13753,0.86,0.57,3,162,7,0,0,0,sales,2,0.08142857142857143,0.6627906976744186
13754,0.96,0.48,4,198,7,0,0,0,sales,2,0.09142857142857143,0.5
13755,0.87,0.82,4,198,7,0,0,0,sales,2,0.15619047619047619,0.9425287356321839
13756,0.58,0.79,3,243,3,1,0,0,sales,2,0.26333333333333336,1.3620689655172415
13757,0.24,0.56,4,281,7,0,0,0,sales,2,0.10666666666666667,2.3333333333333335
13758,0.42,0.8,4,259,7,1,0,0,sales,2,0.1523809523809524,1.9047619047619049
13759,0.65,0.94,4,184,7,0,0,0,sales,2,0.17904761904761904,1.4461538461538461
13760,0.73,0.92,6,189,3,1,0,0,sales,2,0.6133333333333334,1.2602739726027399
13761,0.63,0.6,4,258,3,0,0,0,sales,2,0.26666666666666666,0.9523809523809523
13762,0.95,0.48,4,225,3,0,0,0,sales,2,0.21333333333333332,0.5052631578947369
13763,0.52,0.83,5,145,3,0,0,0,sales,2,0.461111111111111,1.596153846153846
13764,0.96,0.55,3,164,3,0,0,0,sales,2,0.18333333333333335,0.5729166666666667
13765,0.66,0.51,4,254,2,0,0,0,sales,2,0.34,0.7727272727272727
13766,0.98,0.44,4,154,6,1,0,0,sales,2,0.09777777777777778,0.4489795918367347
13767,0.56,0.79,5,248,3,0,0,0,sales,2,0.4388888888888889,1.4107142857142856
13768,0.97,0.54,3,154,8,1,0,0,sales,2,0.0675,0.5567010309278351
13769,0.72,0.92,3,242,8,0,0,0,sales,2,0.115,1.277777777777778
13770,0.74,0.78,4,194,8,0,0,0,sales,2,0.13,1.0540540540540542
13771,0.2,0.6,5,261,8,0,0,0,sales,2,0.125,2.9999999999999996
13772,0.73,0.56,3,245,8,0,0,0,sales,2,0.07,0.767123287671233
13773,0.76,0.79,3,247,3,0,0,0,sales,1,0.395,1.0394736842105263
13774,0.65,0.54,4,147,10,0,0,0,sales,1,0.10800000000000001,0.8307692307692308
13775,0.66,0.5,3,139,10,1,0,0,sales,1,0.075,0.7575757575757576
13776,0.96,0.97,6,137,10,0,0,0,sales,1,0.29100000000000004,1.0104166666666667
13777,0.57,0.55,4,177,8,0,0,0,sales,1,0.1375,0.9649122807017545
13778,0.61,0.82,4,184,8,0,0,0,IT,1,0.205,1.3442622950819672
13779,0.57,0.69,3,212,8,0,0,0,product_mng,1,0.129375,1.2105263157894737
13780,0.59,0.47,3,159,4,0,0,0,product_mng,1,0.17625,0.7966101694915254
13781,0.92,0.68,4,178,3,0,0,0,product_mng,1,0.45333333333333337,0.7391304347826088
13782,0.79,0.56,3,149,10,0,0,0,product_mng,1,0.084,0.7088607594936709
13783,0.95,0.66,4,223,10,0,0,0,IT,1,0.132,0.6947368421052632
13784,0.24,0.81,6,263,7,0,0,0,management,0,0.6942857142857143,3.3750000000000004
13785,0.49,0.52,4,161,7,0,0,0,management,0,0.29714285714285715,1.0612244897959184
13786,0.49,0.68,3,192,7,0,0,0,management,0,0.2914285714285714,1.3877551020408165
13787,0.97,0.51,5,215,7,0,0,0,management,0,0.36428571428571427,0.5257731958762887
13788,0.55,0.78,4,261,3,0,0,0,management,0,1.04,1.4181818181818182
13789,0.76,0.56,5,222,10,0,0,0,management,0,0.28,0.736842105263158
13790,0.53,0.99,3,223,10,0,0,0,marketing,1,0.1485,1.8679245283018866
13791,0.51,0.86,3,182,10,0,0,0,sales,1,0.129,1.6862745098039216
13792,0.57,0.93,2,204,10,0,0,0,accounting,1,0.093,1.6315789473684212
13793,0.58,0.91,3,195,10,0,0,0,support,1,0.1365,1.5689655172413794
13794,0.6,0.98,4,146,10,0,0,0,technical,1,0.196,1.6333333333333333
13795,0.65,0.74,4,233,4,1,0,0,management,1,0.37,1.1384615384615384
13796,0.91,0.75,2,147,3,0,0,0,marketing,1,0.25,0.8241758241758241
13797,0.65,0.55,3,156,5,0,0,0,marketing,1,0.165,0.8461538461538461
13798,0.18,0.49,3,240,2,1,0,0,marketing,1,0.3675,2.7222222222222223
13799,0.66,0.9,4,177,7,0,0,0,sales,1,0.2571428571428572,1.3636363636363635
13800,0.78,0.8,3,135,7,0,0,0,sales,2,0.1142857142857143,1.0256410256410258
13801,0.82,0.65,5,178,7,1,0,0,sales,2,0.15476190476190477,0.7926829268292683
13802,0.54,0.64,3,190,7,0,0,0,sales,2,0.09142857142857143,1.1851851851851851
13803,0.95,0.84,3,240,7,0,0,0,sales,2,0.12,0.8842105263157894
13804,0.65,0.85,4,172,3,0,0,0,sales,2,0.37777777777777777,1.3076923076923077
13805,0.83,0.55,3,271,7,0,0,0,sales,2,0.07857142857142858,0.6626506024096387
13806,0.15,0.6,5,188,7,0,0,0,sales,2,0.14285714285714285,4.0
13807,0.59,0.59,4,197,7,0,0,0,IT,2,0.11238095238095237,1.0
13808,0.99,0.94,5,151,3,0,0,0,product_mng,2,0.5222222222222221,0.9494949494949495
13809,0.76,0.72,3,263,3,0,0,0,product_mng,2,0.24000000000000002,0.9473684210526315
13810,0.64,0.67,2,223,3,0,0,0,product_mng,2,0.1488888888888889,1.046875
13811,0.95,0.75,4,151,3,0,0,0,product_mng,2,0.3333333333333333,0.7894736842105263
13812,0.53,0.66,3,191,3,0,0,0,IT,0,0.66,1.2452830188679245
13813,0.59,0.5,2,162,2,0,0,0,management,0,0.5,0.8474576271186441
13814,0.69,0.86,5,195,6,0,0,0,management,0,0.7166666666666667,1.2463768115942029
13815,0.5,0.49,4,222,3,0,0,0,management,0,0.6533333333333333,0.98
13816,0.89,0.96,3,179,8,0,0,0,management,0,0.36,1.0786516853932584
13817,0.56,0.39,3,106,8,0,0,0,management,0,0.14625,0.6964285714285714
13818,0.77,0.68,3,214,8,1,0,0,management,0,0.255,0.8831168831168832
13819,0.15,0.75,3,259,8,1,0,0,marketing,0,0.28125,5.0
13820,0.88,0.58,3,145,8,0,0,0,sales,1,0.10874999999999999,0.6590909090909091
13821,0.89,0.86,4,153,3,0,0,0,accounting,1,0.5733333333333334,0.9662921348314606
13822,0.65,0.52,2,117,10,1,0,0,support,1,0.052000000000000005,0.8
13823,0.58,0.99,3,207,10,0,0,0,technical,1,0.1485,1.7068965517241381
13824,0.56,0.85,3,265,10,1,0,0,management,1,0.1275,1.5178571428571426
13825,0.25,0.72,5,279,8,0,0,0,marketing,1,0.22499999999999998,2.88
13826,0.87,0.89,4,225,8,0,0,0,marketing,1,0.2225,1.0229885057471264
13827,0.62,0.4,3,158,8,1,0,0,marketing,1,0.07500000000000001,0.6451612903225807
13828,0.72,0.75,4,211,4,0,0,0,sales,2,0.25,1.0416666666666667
13829,0.49,0.94,4,175,3,0,0,0,sales,2,0.41777777777777775,1.9183673469387754
13830,0.57,0.91,4,224,10,0,0,0,sales,2,0.12133333333333333,1.5964912280701757
13831,0.63,0.65,3,190,10,0,0,0,sales,2,0.065,1.0317460317460319
13832,0.91,0.63,5,240,7,0,0,0,sales,2,0.15,0.6923076923076923
13833,0.7,0.68,5,225,7,0,0,0,sales,2,0.1619047619047619,0.9714285714285715
13834,0.66,0.95,5,192,7,0,0,0,sales,2,0.2261904761904762,1.4393939393939392
13835,0.77,0.48,5,262,7,0,0,0,IT,2,0.11428571428571428,0.6233766233766234
13836,0.68,0.97,3,250,3,1,0,0,product_mng,2,0.32333333333333336,1.426470588235294
13837,0.34,0.46,3,155,10,0,0,0,product_mng,2,0.046000000000000006,1.352941176470588
13838,0.97,0.64,4,238,10,1,0,0,product_mng,2,0.08533333333333333,0.6597938144329897
13839,0.57,0.75,4,249,10,0,0,0,product_mng,2,0.1,1.3157894736842106
13840,0.66,0.65,3,272,10,0,0,0,IT,2,0.065,0.9848484848484849
13841,0.68,0.67,4,162,10,0,0,0,management,0,0.268,0.9852941176470588
13842,0.49,0.78,4,254,10,0,0,0,management,0,0.312,1.5918367346938775
13843,0.72,0.66,4,184,3,0,0,0,management,0,0.88,0.9166666666666667
13844,0.77,0.89,4,269,10,0,0,0,management,0,0.356,1.155844155844156
13845,0.77,0.73,3,201,10,0,0,0,management,0,0.219,0.948051948051948
13846,0.59,0.73,4,247,10,0,0,0,management,0,0.292,1.2372881355932204
13847,0.41,0.67,6,221,10,0,0,0,marketing,2,0.134,1.6341463414634148
13848,0.94,0.64,5,247,10,0,0,0,sales,2,0.10666666666666667,0.6808510638297873
13849,0.91,0.61,4,135,10,0,0,0,accounting,2,0.08133333333333333,0.6703296703296703
13850,0.7,0.84,3,260,4,1,0,0,support,2,0.21,1.2
13851,0.51,0.52,3,188,3,0,0,0,technical,0,0.52,1.0196078431372548
13852,0.22,0.7,4,159,5,0,0,0,management,1,0.27999999999999997,3.1818181818181817
13853,0.69,0.65,3,153,2,0,0,0,marketing,2,0.325,0.9420289855072465
13854,0.2,0.68,5,167,7,0,0,0,marketing,2,0.1619047619047619,3.4
13855,0.9,0.85,3,158,7,0,0,0,marketing,2,0.12142857142857141,0.9444444444444444
13856,0.76,0.85,3,180,7,0,0,0,sales,2,0.12142857142857141,1.118421052631579
13857,0.88,0.51,3,211,7,0,0,0,sales,2,0.07285714285714286,0.5795454545454546
13858,0.31,0.63,4,104,7,1,0,0,sales,2,0.12,2.032258064516129
13859,0.17,0.66,6,174,3,0,0,0,sales,2,0.44,3.8823529411764706
13860,0.91,0.77,3,195,7,0,0,0,sales,2,0.11,0.8461538461538461
13861,0.97,0.38,5,211,7,1,0,0,sales,2,0.09047619047619047,0.3917525773195876
13862,0.61,0.77,5,232,7,0,0,0,sales,2,0.18333333333333335,1.2622950819672132
13863,0.74,0.67,5,216,3,0,0,0,sales,1,0.5583333333333333,0.9054054054054055
13864,0.65,0.82,5,265,3,0,0,0,IT,1,0.6833333333333332,1.2615384615384615
13865,0.87,0.73,5,184,3,0,0,0,product_mng,1,0.6083333333333333,0.8390804597701149
13866,0.56,0.71,5,244,3,0,0,0,product_mng,1,0.5916666666666667,1.2678571428571426
13867,0.78,0.69,4,202,3,0,0,0,product_mng,1,0.45999999999999996,0.8846153846153845
13868,0.73,0.57,3,146,2,0,0,0,product_mng,1,0.4275,0.7808219178082191
13869,0.66,0.78,4,161,6,0,0,0,IT,1,0.26,1.1818181818181819
13870,0.15,0.81,5,280,3,1,0,0,RandD,0,1.3500000000000003,5.4
13871,0.52,0.69,5,208,8,1,0,0,RandD,1,0.21562499999999998,1.3269230769230769
13872,0.44,0.66,6,134,8,0,0,0,RandD,0,0.495,1.5
13873,0.7,0.7,3,162,8,0,0,0,RandD,0,0.26249999999999996,1.0
13874,0.63,0.52,5,209,8,1,0,0,RandD,1,0.1625,0.8253968253968255
13875,0.89,0.59,3,265,8,0,0,0,RandD,1,0.110625,0.6629213483146067
13876,0.96,0.85,4,173,3,0,0,0,marketing,0,1.1333333333333333,0.8854166666666666
13877,0.98,0.99,4,261,10,1,0,0,sales,1,0.198,1.010204081632653
13878,0.62,0.82,3,204,10,0,0,0,accounting,2,0.082,1.3225806451612903
13879,0.62,0.73,3,144,10,1,0,0,support,0,0.219,1.1774193548387097
13880,0.69,0.43,5,113,8,0,0,0,technical,2,0.08958333333333333,0.6231884057971014
13881,0.5,0.91,4,144,8,0,0,0,management,2,0.15166666666666667,1.82
13882,0.71,0.93,5,140,8,0,0,0,marketing,2,0.19375,1.3098591549295775
13883,0.5,0.68,3,245,4,0,0,0,marketing,2,0.17,1.36
13884,0.93,0.6,3,188,3,0,0,0,marketing,0,0.6,0.6451612903225806
13885,0.95,0.77,5,199,10,1,0,0,sales,2,0.12833333333333333,0.8105263157894738
13886,0.17,0.61,6,154,10,1,0,0,sales,2,0.12200000000000001,3.5882352941176467
13887,0.92,0.68,4,138,7,0,0,0,sales,2,0.12952380952380954,0.7391304347826088
13888,0.64,0.48,3,147,7,0,0,0,sales,0,0.2057142857142857,0.75
13889,0.27,0.42,6,173,7,0,0,0,sales,2,0.12,1.5555555555555554
13890,0.66,0.87,3,223,7,0,0,0,sales,0,0.37285714285714283,1.3181818181818181
13891,0.59,0.69,3,200,3,0,0,0,sales,1,0.345,1.1694915254237288
13892,0.93,0.98,4,189,10,0,0,0,sales,2,0.13066666666666665,1.053763440860215
13893,0.58,0.67,5,133,10,0,0,0,technical,2,0.11166666666666666,1.1551724137931036
13894,0.96,0.6,3,160,10,0,0,0,support,2,0.05999999999999999,0.625
13895,0.69,0.85,3,153,10,0,0,0,support,2,0.08499999999999999,1.2318840579710146
13896,0.41,0.38,4,142,10,1,0,0,support,1,0.076,0.926829268292683
13897,0.36,0.41,3,167,10,0,0,0,support,1,0.0615,1.1388888888888888
13898,0.71,0.78,4,227,2,0,0,0,support,1,0.78,1.0985915492957747
13899,0.94,0.9,4,144,4,0,0,0,support,1,0.45,0.9574468085106383
13900,0.51,0.76,4,140,3,0,0,0,support,1,0.5066666666666667,1.4901960784313726
13901,0.83,0.48,4,220,3,1,0,0,support,1,0.32,0.5783132530120482
13902,0.22,0.62,3,180,3,0,0,0,support,1,0.31,2.8181818181818183
13903,0.66,0.89,4,173,4,0,0,0,support,1,0.445,1.3484848484848484
13904,0.14,0.58,3,179,5,0,0,0,support,1,0.174,4.142857142857142
13905,0.16,0.96,5,137,5,1,0,0,technical,1,0.48,6.0
13906,0.81,0.78,3,165,3,0,0,0,technical,0,0.7799999999999999,0.9629629629629629
13907,0.73,0.94,3,177,3,0,0,0,technical,1,0.47,1.2876712328767124
13908,0.7,0.58,5,168,3,0,0,0,management,1,0.48333333333333334,0.8285714285714285
13909,0.62,0.73,3,245,4,0,0,0,IT,1,0.27375,1.1774193548387097
13910,0.5,0.83,5,258,2,0,0,0,IT,1,1.0374999999999999,1.66
13911,0.7,0.88,3,159,2,0,0,0,IT,0,1.32,1.2571428571428573
13912,0.53,0.73,3,163,3,1,0,0,IT,1,0.365,1.3773584905660377
13913,0.87,0.9,3,174,2,0,0,0,IT,1,0.675,1.0344827586206897
13914,0.59,0.6,3,214,2,1,0,0,product_mng,1,0.44999999999999996,1.0169491525423728
13915,0.94,0.67,4,191,3,1,0,0,product_mng,0,0.8933333333333334,0.7127659574468086
13916,0.2,0.53,5,272,5,0,0,0,product_mng,1,0.265,2.65
13917,0.42,0.44,3,183,2,0,0,0,product_mng,2,0.22,1.0476190476190477
13918,0.43,0.66,4,135,2,0,0,0,IT,0,1.32,1.5348837209302326
13919,0.43,0.76,6,154,2,0,0,0,management,0,2.2800000000000002,1.7674418604651163
13920,0.77,0.86,5,238,3,0,0,0,management,0,1.4333333333333333,1.1168831168831168
13921,0.76,0.98,2,235,3,0,0,0,management,0,0.6533333333333333,1.2894736842105263
13922,0.82,0.9,3,215,4,0,0,0,management,0,0.675,1.0975609756097562
13923,0.75,0.66,5,234,2,0,0,0,management,0,1.6500000000000001,0.88
13924,0.63,0.98,4,187,3,0,0,0,management,0,1.3066666666666666,1.5555555555555556
13925,0.51,0.75,3,133,3,0,0,0,sales,2,0.25,1.4705882352941175
13926,0.23,0.7,3,123,5,0,0,0,sales,2,0.13999999999999999,3.043478260869565
13927,0.77,0.58,4,202,3,0,0,0,sales,2,0.2577777777777778,0.7532467532467532
13928,0.54,0.63,4,140,3,0,0,0,sales,2,0.28,1.1666666666666665
13929,0.63,0.85,4,182,3,1,0,0,sales,0,1.1333333333333333,1.349206349206349
13930,0.55,0.45,3,179,2,1,0,0,sales,1,0.3375,0.8181818181818181
13931,0.31,0.63,3,150,3,1,0,0,sales,2,0.21000000000000002,2.032258064516129
13932,0.98,0.74,4,151,3,0,0,0,sales,2,0.3288888888888889,0.7551020408163265
13933,0.16,0.95,6,117,7,0,0,0,sales,2,0.2714285714285714,5.9375
13934,0.54,0.78,3,156,7,0,0,0,sales,2,0.11142857142857142,1.4444444444444444
13935,0.73,0.48,3,211,7,0,0,0,sales,2,0.06857142857142857,0.6575342465753424
13936,0.16,0.63,6,286,7,0,0,1,sales,2,0.18000000000000002,3.9375
13937,0.57,0.82,5,233,7,0,0,1,sales,2,0.1952380952380952,1.4385964912280702
13938,0.88,0.88,4,222,3,1,0,1,sales,2,0.39111111111111113,1.0
13939,0.95,0.81,4,258,7,0,0,1,sales,2,0.1542857142857143,0.8526315789473685
13940,0.93,0.7,5,231,7,0,0,1,sales,0,0.5,0.7526881720430106
13941,0.91,0.58,3,220,7,0,0,1,sales,1,0.12428571428571426,0.6373626373626373
13942,0.77,0.82,4,134,3,0,0,1,sales,1,0.5466666666666666,1.0649350649350648
13943,0.24,0.94,6,141,3,1,0,0,sales,1,0.94,3.9166666666666665
13944,0.74,0.74,5,160,3,1,0,0,sales,0,1.2333333333333334,1.0
13945,0.53,0.59,4,259,3,0,0,0,sales,1,0.3933333333333333,1.1132075471698113
13946,0.89,0.77,5,232,3,0,0,0,sales,1,0.6416666666666667,0.8651685393258427
13947,0.23,0.77,5,272,2,0,0,0,sales,1,0.9625,3.3478260869565215
13948,0.69,0.66,3,215,6,0,0,0,sales,0,0.33,0.9565217391304349
13949,0.52,0.72,4,222,3,0,0,0,sales,1,0.48,1.3846153846153846
13950,0.9,0.58,3,244,8,0,0,0,sales,1,0.10874999999999999,0.6444444444444444
13951,0.92,0.63,5,224,8,1,0,0,sales,1,0.196875,0.6847826086956521
13952,0.72,0.59,5,200,8,1,0,0,sales,1,0.18437499999999998,0.8194444444444444
13953,0.92,0.61,4,143,8,0,0,0,sales,1,0.1525,0.6630434782608695
13954,0.79,0.86,5,238,8,0,0,0,sales,1,0.26875,1.0886075949367089
13955,0.48,0.89,4,145,3,0,0,0,sales,1,0.5933333333333334,1.8541666666666667
13956,0.27,0.76,4,108,10,0,0,0,sales,2,0.10133333333333333,2.814814814814815
13957,0.67,0.49,3,247,10,0,0,0,sales,2,0.049,0.7313432835820894
13958,0.48,0.7,3,213,10,0,0,0,sales,2,0.06999999999999999,1.4583333333333333
13959,0.99,0.6,4,209,8,1,0,0,IT,2,0.09999999999999999,0.6060606060606061
13960,0.49,0.88,4,240,8,0,0,0,product_mng,2,0.14666666666666667,1.7959183673469388
13961,0.39,0.45,3,100,8,1,0,0,product_mng,2,0.05625,1.1538461538461537
13962,0.99,0.92,4,265,4,1,0,0,product_mng,2,0.3066666666666667,0.9292929292929294
13963,0.78,0.57,3,209,3,0,0,0,product_mng,2,0.19,0.7307692307692307
13964,0.5,0.73,3,154,10,0,0,0,IT,2,0.073,1.46
13965,0.61,0.79,5,230,10,0,0,0,management,0,0.395,1.2950819672131149
13966,0.88,0.6,4,208,7,0,0,1,management,0,0.34285714285714286,0.6818181818181818
13967,0.44,0.44,2,141,7,1,0,1,management,0,0.12571428571428572,1.0
13968,0.73,0.78,3,262,7,1,0,1,management,0,0.33428571428571424,1.0684931506849316
13969,0.58,0.84,4,206,7,0,0,1,management,0,0.48,1.4482758620689655
13970,0.74,0.98,3,166,3,1,0,1,management,0,0.98,1.3243243243243243
13971,0.32,0.48,4,117,10,0,0,1,marketing,2,0.064,1.5
13972,0.88,0.83,4,273,10,0,0,0,sales,2,0.11066666666666666,0.9431818181818181
13973,0.81,0.9,4,270,10,0,0,0,accounting,2,0.12000000000000001,1.1111111111111112
13974,0.59,0.92,3,138,10,0,0,0,support,1,0.138,1.5593220338983051
13975,0.79,0.65,3,235,10,0,0,0,technical,1,0.0975,0.8227848101265822
13976,0.92,0.64,4,190,10,1,0,0,management,1,0.128,0.6956521739130435
13977,0.76,0.85,3,192,3,0,0,0,marketing,1,0.425,1.118421052631579
13978,0.91,0.65,5,214,3,1,0,0,marketing,1,0.5416666666666666,0.7142857142857143
13979,0.8,0.84,4,242,2,1,0,0,marketing,1,0.84,1.0499999999999998
13980,0.73,0.72,4,233,2,0,0,0,sales,1,0.72,0.9863013698630136
13981,0.88,0.53,3,218,4,0,0,0,sales,1,0.19875,0.6022727272727273
13982,0.65,0.4,5,125,4,0,0,0,sales,1,0.25,0.6153846153846154
13983,0.84,0.5,4,178,2,0,0,0,sales,1,0.5,0.5952380952380952
13984,0.93,0.5,5,272,3,0,0,0,sales,1,0.4166666666666667,0.5376344086021505
13985,0.64,0.6,3,265,4,0,0,0,sales,1,0.22499999999999998,0.9375
13986,0.66,0.72,4,271,3,0,0,0,sales,1,0.48,1.0909090909090908
13987,0.76,0.56,3,179,3,1,0,0,sales,1,0.28,0.736842105263158
13988,0.34,0.72,3,118,4,0,0,0,IT,1,0.27,2.117647058823529
